id,school_name,state,school_type,grade_level,funding_per_student_usd,avg_test_score_percent,student_teacher_ratio,percent_low_income,percent_minority,internet_access_percent,dropout_rate_percent,digital_divide_score,resource_pressure_score,socioeconomic_risk_score,academic_health_score,equity_score,risk_category
654,Rodriguez High School,Ohio,Charter,Elementary,23706.02,57.7,19.1,48.0,31.3,81.4,2.91,18.599999999999994,19.1,39.65,54.790000000000006,64.27180048379407,Medium Risk
655,Brown High School,North Carolina,Public,Middle,19150.04,57.8,14.4,35.2,10.9,57.7,3.08,42.3,14.4,23.05,54.72,55.83078332110346,Medium Risk
656,Taylor Middle School,New York,Private,Elementary,13518.15,40.8,13.6,77.0,10.9,51.4,7.0,48.6,13.6,43.95,33.8,22.11087076840431,High Risk
657,Cook Middle School,Michigan,Public,High,13214.73,40.0,28.6,58.7,88.1,87.9,8.85,12.099999999999994,28.6,73.4,31.15,19.86231048645198,High Risk
658,King Elementary School,Florida,Private,Elementary,11618.59,41.4,14.9,76.3,60.6,73.6,5.69,26.400000000000006,14.9,68.45,35.71,24.79333589539833,High Risk
659,Vasquez Middle School,New York,Public,Middle,11296.11,48.3,12.8,45.0,79.9,64.5,6.38,35.5,12.8,62.45,41.919999999999995,31.445990527557072,High Risk
660,Perry High School,Georgia,Private,Middle,12574.16,43.3,22.3,57.6,85.1,90.4,6.56,9.599999999999994,22.3,71.35,36.739999999999995,28.98500384833156,High Risk
661,Howard High School,Michigan,Charter,Elementary,23231.52,50.1,23.0,77.0,54.6,94.9,9.21,5.099999999999994,23.0,65.8,40.89,50.39518312863614,Medium Risk
662,Johnson High School,Texas,Charter,High,14722.07,49.1,27.5,28.7,21.1,79.1,3.08,20.900000000000006,27.5,24.9,46.02,39.64062643567302,High Risk
663,Vazquez Elementary School,New York,Public,Elementary,8739.23,40.0,24.6,79.3,13.6,76.7,8.74,23.299999999999997,24.6,46.449999999999996,31.259999999999998,16.88433829840938,High Risk
664,Gilbert High School,California,Public,Middle,23023.41,58.5,18.1,50.9,52.5,79.8,6.07,20.200000000000003,18.1,51.7,52.43,61.39594576453309,Medium Risk
665,Jones High School,Florida,Charter,Elementary,18622.82,51.6,14.3,40.9,33.8,55.2,6.55,44.8,14.3,37.349999999999994,45.050000000000004,43.279864448567274,Medium Risk
666,Gomez Elementary School,Georgia,Private,Elementary,13137.96,40.0,22.1,82.4,26.8,72.8,8.43,27.200000000000003,22.1,54.6,31.57,21.084323585558856,High Risk
667,Glover Elementary School,Texas,Public,High,18129.79,40.0,14.9,59.2,94.7,57.4,9.14,42.6,14.9,76.95,30.86,22.274669765165278,High Risk
668,Green Middle School,Ohio,Charter,Elementary,21341.55,56.1,10.5,80.6,75.0,74.2,6.02,25.799999999999997,10.5,77.8,50.08,55.36954245431343,Medium Risk
669,Krueger Middle School,Michigan,Private,High,9747.71,48.1,29.4,14.8,15.1,97.8,2.11,2.200000000000003,29.4,14.95,45.99,39.856866026178096,High Risk
670,Byrd Middle School,North Carolina,Private,High,7292.48,40.0,23.5,49.5,57.6,80.5,5.92,19.5,23.5,53.55,34.08,17.446498167413747,High Risk
671,Williams Middle School,Illinois,Public,Middle,16143.85,40.0,22.7,78.2,56.3,54.7,11.34,45.3,22.7,67.25,28.66,14.879814495363199,High Risk
672,Lee Elementary School,Texas,Private,High,8963.37,49.7,15.0,16.4,78.4,78.5,0.5,21.5,15.0,47.400000000000006,49.2,38.76829343963719,High Risk
673,Newman Elementary School,North Carolina,Public,High,23961.1,55.0,29.3,22.2,61.9,76.1,4.92,23.900000000000006,29.3,42.05,50.08,52.28673820524347,Medium Risk
674,Lee Middle School,California,Public,Elementary,6721.91,40.0,10.1,43.4,48.3,69.4,5.06,30.599999999999994,10.1,45.849999999999994,34.94,22.136472948895296,High Risk
675,Melton Middle School,Ohio,Public,High,9632.48,49.7,21.7,17.5,26.6,73.6,2.67,26.400000000000006,21.7,22.05,47.03,36.50297967125856,High Risk
676,Massey Middle School,Georgia,Public,High,22534.13,65.0,22.0,53.4,20.8,98.4,0.5,1.5999999999999943,22.0,37.1,64.5,77.5107095317524,Low Risk
677,Moyer Middle School,Michigan,Charter,High,15446.53,56.7,29.4,47.7,57.0,90.6,6.29,9.400000000000006,29.4,52.35,50.410000000000004,47.43584196470161,Medium Risk
678,Yoder Elementary School,Michigan,Private,Middle,18459.54,43.9,14.0,81.8,65.4,52.7,10.43,47.3,14.0,73.6,33.47,26.206153763507803,High Risk
679,Conway Middle School,Florida,Private,Middle,5635.94,42.3,16.7,57.7,17.2,84.2,3.78,15.799999999999997,16.7,37.45,38.519999999999996,26.751292191250506,High Risk
680,Moore Middle School,North Carolina,Public,High,11340.88,40.0,14.7,61.2,46.6,62.5,7.18,37.5,14.7,53.900000000000006,32.82,20.366081882772395,High Risk
681,Hernandez High School,New York,Private,Elementary,22010.51,61.6,27.4,59.9,13.9,96.5,1.94,3.5,27.4,36.9,59.660000000000004,68.33876026557388,Medium Risk
682,Watkins High School,New York,Public,High,23783.56,52.5,24.3,55.4,72.9,62.2,7.05,37.8,24.3,64.15,45.45,43.07117113052723,Medium Risk
683,Hall High School,Texas,Public,High,17487.74,58.4,24.5,27.2,35.6,77.3,2.57,22.700000000000003,24.5,31.4,55.83,54.67246910141403,Medium Risk
684,Nicholson Middle School,Texas,Public,Elementary,24864.7,51.6,14.4,67.9,65.7,56.5,9.29,43.5,14.4,66.80000000000001,42.31,45.59719476076408,Medium Risk
685,Warren Middle School,Florida,Private,High,19064.09,57.9,11.6,61.9,11.0,82.4,1.69,17.599999999999994,11.6,36.45,56.21,64.81454020439894,Medium Risk
686,Bauer High School,Ohio,Private,Elementary,17791.31,40.0,21.8,89.2,9.7,54.0,12.06,46.0,21.8,49.45,27.939999999999998,19.207668357691343,High Risk
687,Campbell Elementary School,Ohio,Private,High,14008.17,55.6,12.2,50.5,90.7,87.2,2.36,12.799999999999997,12.2,70.6,53.24,52.42940587760227,Medium Risk
688,Johnson High School,California,Public,High,22924.8,66.5,12.8,64.7,75.3,83.9,3.5,16.099999999999994,12.8,70.0,63.0,74.18651660495455,Low Risk
689,Armstrong Elementary School,Ohio,Private,Elementary,6975.95,40.0,25.7,43.6,27.7,54.5,8.56,45.5,25.7,35.65,31.439999999999998,8.076447387840282,High Risk
690,Schultz High School,North Carolina,Charter,Middle,6516.58,40.0,22.6,32.4,60.0,79.6,6.4,20.400000000000006,22.6,46.2,33.6,17.557870813717216,High Risk
691,Ingram Elementary School,Illinois,Private,Middle,5526.79,40.0,15.3,69.9,36.9,67.1,7.04,32.900000000000006,15.3,53.400000000000006,32.96,15.01096428704738,High Risk
692,Allen High School,New York,Private,Middle,24335.22,62.6,18.7,52.5,58.5,89.8,0.99,10.200000000000003,18.7,55.5,61.61,72.8151143690312,Low Risk
693,Mayer High School,Illinois,Private,High,20829.1,50.4,16.8,88.4,61.8,66.4,7.32,33.599999999999994,16.8,75.1,43.08,41.2349912989412,Medium Risk
694,Lopez Elementary School,Texas,Charter,High,9036.67,40.0,13.3,79.3,56.9,85.5,5.95,14.5,13.3,68.1,34.05,25.074695360879474,High Risk
695,Smith Middle School,New York,Charter,High,15462.82,46.7,22.3,71.9,31.4,96.0,4.07,4.0,22.3,51.650000000000006,42.63,42.284846382271226,Medium Risk
696,King Middle School,Ohio,Private,Middle,6934.54,40.0,10.7,53.5,57.7,54.2,7.65,45.8,10.7,55.6,32.35,14.247221713337918,High Risk
697,Miller Elementary School,California,Charter,Elementary,18039.27,43.2,19.3,15.8,81.5,62.4,4.63,37.6,19.3,48.65,38.57,31.222321094248265,High Risk
698,Marshall Middle School,Pennsylvania,Charter,High,9611.13,40.0,27.3,15.7,35.8,73.2,7.96,26.799999999999997,27.3,25.75,32.04,18.334610512554427,High Risk
699,Adkins Elementary School,California,Private,Elementary,20925.91,46.5,13.5,87.2,54.9,69.3,6.11,30.700000000000003,13.5,71.05,40.39,40.59119475463412,Medium Risk
700,Roberts Elementary School,Georgia,Private,Elementary,7741.87,44.6,12.0,13.2,29.6,56.7,3.17,43.3,12.0,21.4,41.43,27.67844256543532,High Risk
701,Dickerson Middle School,Michigan,Public,High,5073.28,44.9,19.8,52.9,56.3,95.4,2.93,4.599999999999994,19.8,54.599999999999994,41.97,29.384013369511084,High Risk
702,Marsh High School,Ohio,Private,High,17092.9,60.3,14.3,29.5,5.1,80.9,0.5,19.099999999999994,14.3,17.3,59.8,66.57298856550436,Medium Risk
703,Davis Middle School,Texas,Charter,Middle,6879.91,40.0,19.3,85.1,13.1,95.4,6.56,4.599999999999994,19.3,49.099999999999994,33.44,24.897890342850133,High Risk
704,White Elementary School,Ohio,Public,High,22187.46,61.0,23.9,51.5,43.9,98.4,0.5,1.5999999999999943,23.9,47.7,60.5,69.644328467173,Medium Risk
705,Johnson High School,Illinois,Public,Elementary,5813.21,47.8,26.7,10.3,33.7,87.3,2.61,12.700000000000003,26.7,22.0,45.19,31.647600226518918,High Risk
706,Short High School,California,Public,Middle,23861.46,59.8,10.4,70.3,53.3,85.6,5.51,14.400000000000006,10.4,61.8,54.29,69.27874219504392,Medium Risk
707,Martinez Elementary School,California,Private,Elementary,12807.55,52.0,13.7,10.3,62.0,76.9,0.5,23.099999999999994,13.7,36.15,51.5,47.7931725770466,Medium Risk
708,Jordan Elementary School,California,Private,Elementary,13691.27,49.5,25.1,51.0,37.8,88.6,5.35,11.400000000000006,25.1,44.4,44.15,39.90188300561818,High Risk
709,Nichols High School,Florida,Private,Middle,12467.68,57.8,12.3,15.9,8.5,80.1,0.5,19.900000000000006,12.3,12.2,57.3,59.73804096116664,Medium Risk
710,Johnson Elementary School,Pennsylvania,Private,Elementary,20814.24,52.7,11.8,72.7,93.0,63.9,7.18,36.1,11.8,82.85,45.52,45.04839079195455,Medium Risk
711,Castro Middle School,Georgia,Public,High,10819.98,40.0,29.3,90.4,26.9,71.9,10.74,28.099999999999994,29.3,58.650000000000006,29.259999999999998,12.323220484385544,High Risk
712,Schmidt High School,New York,Private,Middle,18101.72,47.3,26.9,57.2,43.4,69.0,5.46,31.0,26.9,50.3,41.839999999999996,33.6083328897116,High Risk
713,Parks Middle School,Georgia,Private,Middle,14851.28,45.6,12.1,30.6,30.2,52.5,5.43,47.5,12.1,30.4,40.17,33.36377814170251,High Risk
714,Moody Middle School,Texas,Private,Middle,10618.98,43.6,10.0,61.4,15.6,61.5,5.58,38.5,10.0,38.5,38.02,29.1602962125297,High Risk
715,Munoz Elementary School,Pennsylvania,Public,Elementary,9059.75,40.0,10.8,49.9,23.8,52.2,5.19,47.8,10.8,36.85,34.81,19.65868701891174,High Risk
716,Horton Elementary School,Michigan,Charter,Elementary,15696.28,43.8,21.6,60.8,59.8,87.4,6.41,12.599999999999994,21.6,60.3,37.39,34.175896921478575,High Risk
717,Cain Elementary School,Ohio,Charter,Elementary,21572.96,47.8,25.7,38.8,47.0,73.7,5.33,26.299999999999997,25.7,42.9,42.47,41.65096766959445,Medium Risk
718,Johnson Elementary School,California,Charter,Middle,7316.46,43.4,27.9,19.5,20.9,77.0,3.88,23.0,27.9,20.2,39.519999999999996,23.411656181282268,High Risk
719,Anderson High School,Georgia,Charter,High,13078.91,47.5,27.4,39.3,48.2,95.7,5.0,4.299999999999997,27.4,43.75,42.5,38.12431232281183,High Risk
720,Mays Elementary School,North Carolina,Private,Middle,18735.52,42.9,15.9,83.1,36.0,67.1,6.94,32.900000000000006,15.9,59.55,35.96,32.71290370712157,High Risk
721,Johnson High School,Illinois,Charter,High,8084.24,45.7,25.8,34.8,19.0,96.5,4.36,3.5,25.8,26.9,41.34,33.95674520354952,High Risk
722,Cooper High School,California,Charter,High,18473.01,58.2,25.2,14.2,35.9,67.6,1.64,32.400000000000006,25.2,25.049999999999997,56.56,53.094678710344624,Medium Risk
723,Chan Middle School,Texas,Private,Elementary,18311.57,40.0,19.9,78.2,40.6,81.0,7.15,19.0,19.9,59.400000000000006,32.85,31.10755888371861,High Risk
724,Cunningham Middle School,Pennsylvania,Charter,Elementary,10297.04,40.0,21.4,17.5,51.4,52.9,8.73,47.1,21.4,34.45,31.27,13.94631278439246,High Risk
725,Moreno Elementary School,California,Charter,Middle,16083.28,44.0,25.7,45.1,59.9,81.1,7.79,18.900000000000006,25.7,52.5,36.21,30.771380596956,High Risk
726,Wallace High School,Illinois,Private,Elementary,20166.99,55.0,27.0,52.8,27.9,70.8,6.72,29.200000000000003,27.0,40.349999999999994,48.28,46.80857971536968,Medium Risk
727,Mendoza High School,Illinois,Public,High,21077.05,44.9,27.3,72.7,77.7,70.0,9.21,30.0,27.3,75.2,35.69,29.100801702401135,High Risk
728,Roth Middle School,Ohio,Private,High,12536.09,41.9,12.4,91.1,40.3,64.1,8.34,35.900000000000006,12.4,65.69999999999999,33.56,23.80833066750489,High Risk
729,Herrera High School,Florida,Public,Elementary,9510.39,40.0,29.3,59.6,74.9,97.1,7.5,2.9000000000000057,29.3,67.25,32.5,19.81609424793527,High Risk
730,Reyes High School,New York,Charter,Elementary,24922.85,59.6,29.1,45.3,24.2,100.0,3.01,0.0,29.1,34.75,56.59,69.31279209240303,Medium Risk
731,Wall Middle School,Georgia,Private,Middle,7800.82,40.0,22.3,62.9,17.9,64.9,8.25,35.099999999999994,22.3,40.4,31.75,14.089861609702135,High Risk
732,Smith Middle School,North Carolina,Charter,Elementary,20107.43,59.4,10.4,42.9,29.3,65.5,2.58,34.5,10.4,36.1,56.82,62.337687501012866,Medium Risk
733,Griffin Elementary School,New York,Public,Middle,9401.94,40.0,20.5,51.5,33.6,56.0,8.03,44.0,20.5,42.55,31.97,13.698471699781908,High Risk
734,Walsh Elementary School,Ohio,Charter,Elementary,20483.36,46.4,20.0,73.5,46.2,64.5,6.98,35.5,20.0,59.85,39.42,35.690316914047386,High Risk
735,Hanson Middle School,Pennsylvania,Charter,Elementary,20276.76,49.4,28.9,36.4,21.2,60.5,6.5,39.5,28.9,28.799999999999997,42.9,37.10294623837895,High Risk
736,Dodson Middle School,Georgia,Private,Elementary,7874.76,51.6,13.4,17.1,31.8,80.4,1.58,19.599999999999994,13.4,24.450000000000003,50.02,44.11113865187389,Medium Risk
737,Moore Middle School,Florida,Charter,Elementary,22776.05,57.3,17.8,77.6,64.3,79.4,4.74,20.599999999999994,17.8,70.94999999999999,52.559999999999995,57.60650563371155,Medium Risk
738,Coleman Elementary School,Ohio,Charter,High,5426.77,40.0,21.7,75.0,20.8,76.5,7.88,23.5,21.7,47.9,32.12,14.83977646069387,High Risk
739,Cox Middle School,Georgia,Private,Middle,13169.93,40.0,17.4,80.9,50.0,76.6,7.31,23.400000000000006,17.4,65.45,32.69,24.159508742841695,High Risk
740,Rhodes High School,Illinois,Public,Middle,5349.32,40.0,25.9,28.7,37.2,53.7,7.98,46.3,25.9,32.95,32.019999999999996,6.4327039064485945,High Risk
741,Mack Elementary School,Michigan,Private,Middle,10012.77,49.7,26.0,33.4,47.6,91.4,3.25,8.599999999999994,26.0,40.5,46.45,37.81888980323537,High Risk
742,Warren High School,Ohio,Public,High,21720.19,67.5,15.2,37.8,88.8,87.4,3.12,12.599999999999994,15.2,63.3,64.38,74.94009027883409,Low Risk
743,Davis Elementary School,Illinois,Charter,High,16668.52,43.6,21.4,74.3,58.2,87.5,7.88,12.5,21.4,66.25,35.72,33.723863684788434,High Risk
744,Terry Middle School,Pennsylvania,Charter,Elementary,9093.76,40.0,12.8,54.4,48.4,78.3,3.48,21.700000000000003,12.8,51.4,36.52,26.352850796015595,High Risk
745,Best Elementary School,Florida,Private,Elementary,23796.79,57.6,17.4,68.1,26.5,72.4,6.26,27.599999999999994,17.4,47.3,51.34,59.55056573642955,Medium Risk
746,Adkins Elementary School,Ohio,Charter,High,12796.86,40.0,10.4,93.0,47.7,52.9,9.25,47.1,10.4,70.35,30.75,18.00118643330423,High Risk
747,Maynard Middle School,Texas,Charter,High,21695.65,65.7,21.0,25.2,73.2,74.7,1.95,25.299999999999997,21.0,49.2,63.75,67.42274521264147,Medium Risk
748,Coleman Middle School,North Carolina,Charter,High,23980.01,52.3,20.2,67.6,75.2,61.9,8.91,38.1,20.2,71.4,43.39,43.48217946329897,Medium Risk
749,Crawford Elementary School,Georgia,Charter,Elementary,18328.9,50.6,15.1,87.6,50.9,89.2,5.48,10.799999999999997,15.1,69.25,45.120000000000005,49.1157086202359,Medium Risk
750,Dean Elementary School,Florida,Private,Middle,19137.66,50.7,10.7,94.1,81.6,93.4,6.96,6.599999999999994,10.7,87.85,43.74,50.937924075714754,Medium Risk
751,Morton Middle School,Ohio,Charter,Middle,6434.33,40.0,26.8,72.9,45.3,79.0,8.27,21.0,26.8,59.1,31.73,12.198876203594784,High Risk
752,Hernandez Elementary School,North Carolina,Private,High,6293.02,40.0,29.2,53.7,23.1,95.1,5.35,4.900000000000006,29.2,38.400000000000006,34.65,20.4122021801508,High Risk
753,Williams Elementary School,North Carolina,Private,High,16756.21,43.0,26.2,47.4,70.6,80.6,6.29,19.400000000000006,26.2,59.0,36.71,29.63747696201773,High Risk
754,Pineda Elementary School,Ohio,Charter,Elementary,12068.6,62.6,16.6,46.6,41.9,99.9,0.5,0.09999999999999432,16.6,44.25,62.1,65.09991579952546,Medium Risk
755,Ramirez Elementary School,Florida,Private,Elementary,11967.01,46.8,26.7,84.8,13.0,89.6,9.06,10.400000000000006,26.7,48.9,37.739999999999995,31.730228765243865,High Risk
756,Rodriguez Middle School,Texas,Charter,High,20136.95,68.6,17.5,25.9,68.1,92.4,0.59,7.599999999999994,17.5,47.0,68.00999999999999,78.2506678410736,Low Risk
757,Rodriguez Elementary School,Florida,Public,High,16615.54,40.0,24.7,59.1,84.3,68.1,11.6,31.900000000000006,24.7,71.7,28.4,18.187182799148342,High Risk
758,Bates High School,Michigan,Private,Elementary,7551.26,40.0,12.4,73.1,16.1,59.0,10.47,41.0,12.4,44.599999999999994,29.53,15.901018605003275,High Risk
759,Barnes Middle School,Texas,Public,High,5012.97,40.7,12.2,70.1,19.5,77.0,4.43,23.0,12.2,44.8,36.27,22.864781833704924,High Risk
760,Hawkins Middle School,Texas,Public,Elementary,5992.29,40.0,23.8,44.8,38.7,66.7,7.53,33.3,23.8,41.75,32.47,11.887838489955797,High Risk
761,Mitchell Middle School,Pennsylvania,Charter,High,21954.31,69.1,16.4,10.2,46.0,69.5,0.5,30.5,16.4,28.1,68.6,76.31459306552257,Low Risk
762,Williams Middle School,Texas,Public,Elementary,10604.13,43.9,29.9,11.1,35.1,66.8,4.57,33.2,29.9,23.1,39.33,22.424898958330857,High Risk
763,Daniel High School,Michigan,Private,Elementary,10374.24,54.0,12.3,68.6,38.0,99.9,1.56,0.09999999999999432,12.3,53.3,52.44,53.36426319664777,Medium Risk
764,Barker Middle School,Texas,Private,Elementary,20259.76,50.9,13.1,75.3,89.9,63.8,6.71,36.2,13.1,82.6,44.19,41.66087157688996,Medium Risk
765,Taylor Middle School,Ohio,Charter,Middle,21980.48,65.4,12.5,70.8,6.8,91.2,0.5,8.799999999999997,12.5,38.8,64.9,80.11992190721485,Low Risk
766,King High School,New York,Public,Middle,15695.71,48.3,17.2,49.4,83.3,98.1,3.25,1.9000000000000057,17.2,66.35,45.05,46.52555608619832,Medium Risk
767,Vaughn High School,North Carolina,Public,Elementary,15299.65,48.9,10.9,72.7,11.2,66.1,4.26,33.900000000000006,10.9,41.95,44.64,42.26444822012342,Medium Risk
768,Campbell Elementary School,North Carolina,Public,Elementary,12561.65,40.0,28.8,25.9,62.4,67.0,8.39,33.0,28.8,44.15,31.61,15.992989300377396,High Risk
769,Smith High School,Texas,Public,Elementary,19044.08,42.8,12.4,88.0,16.3,61.4,7.33,38.6,12.4,52.15,35.47,33.84374580351161,High Risk
770,Bartlett Elementary School,Florida,Public,High,9315.84,45.3,19.8,22.7,52.2,52.6,9.4,47.4,19.8,37.45,35.9,19.4042789933825,High Risk
771,Fields High School,Michigan,Charter,High,5284.34,40.0,14.3,93.3,76.9,83.9,7.93,16.099999999999994,14.3,85.1,32.07,16.350096096371747,High Risk
772,Salinas Elementary School,Florida,Charter,Middle,11150.33,50.6,23.3,21.4,65.6,75.3,4.18,24.700000000000003,23.3,43.5,46.42,35.380002451743366,High Risk
773,Barrett Middle School,Ohio,Public,Elementary,20194.4,53.7,17.0,54.4,59.2,68.7,4.14,31.299999999999997,17.0,56.8,49.56,49.184980906694165,Medium Risk
774,Martin Elementary School,Georgia,Public,Middle,24698.58,59.5,29.4,32.8,18.0,59.8,7.98,40.2,29.4,25.4,51.519999999999996,53.86765436534625,Medium Risk
775,Coleman Elementary School,Texas,Charter,Middle,18756.66,50.0,18.3,77.2,8.2,73.3,8.02,26.700000000000003,18.3,42.7,41.980000000000004,44.042890441308245,Medium Risk
776,Frazier Middle School,Florida,Private,Middle,18537.68,58.3,10.6,67.6,89.8,91.8,3.67,8.200000000000003,10.6,78.69999999999999,54.629999999999995,61.79585692437354,Medium Risk
777,Pope Middle School,Texas,Charter,High,18634.95,57.1,11.4,49.0,75.9,92.8,0.5,7.200000000000003,11.4,62.45,56.6,63.997192617509285,Medium Risk
778,Price High School,Georgia,Charter,Elementary,13650.99,52.6,16.6,36.6,40.5,75.8,3.47,24.200000000000003,16.6,38.55,49.13,45.77975924242431,Medium Risk
779,Soto Elementary School,Texas,Public,High,14749.42,49.6,16.1,57.5,20.6,73.9,3.54,26.099999999999994,16.1,39.05,46.06,42.90816054259889,Medium Risk
780,Carpenter Elementary School,Texas,Private,Middle,15301.67,47.5,14.3,24.2,45.5,63.5,5.36,36.5,14.3,34.85,42.14,38.172550933864684,High Risk
781,Smith Elementary School,Georgia,Charter,Elementary,14688.29,53.7,11.5,87.7,13.5,97.1,4.48,2.9000000000000057,11.5,50.6,49.22,56.54897094961588,Medium Risk
782,Bennett Elementary School,Florida,Private,High,20599.08,51.5,27.1,59.6,28.3,82.3,6.49,17.700000000000003,27.1,43.95,45.01,46.56173477823836,Medium Risk
783,Ward Elementary School,Illinois,Private,Middle,21072.23,62.4,16.3,52.9,88.5,76.0,1.5,24.0,16.3,70.7,60.9,63.05453823585194,Medium Risk
784,Scott High School,Illinois,Public,Middle,14402.65,58.1,14.8,27.1,13.2,70.5,0.5,29.5,14.8,20.15,57.6,56.46869186895927,Medium Risk
785,Lopez High School,Texas,Private,Elementary,6490.93,40.0,14.0,81.8,51.5,84.5,7.75,15.5,14.0,66.65,32.25,20.765433729570127,High Risk
786,Adams Elementary School,Georgia,Public,Elementary,17372.59,44.7,25.4,66.8,41.6,71.8,10.06,28.200000000000003,25.4,54.2,34.64,28.81341525095965,High Risk
787,Sherman Elementary School,Michigan,Public,High,14834.83,45.5,12.4,62.3,90.5,67.5,8.3,32.5,12.4,76.4,37.2,30.596372541155297,High Risk
788,Nguyen Elementary School,Illinois,Private,High,11838.63,40.0,24.8,87.9,92.9,92.3,7.71,7.700000000000003,24.8,90.4,32.29,20.15106197948092,High Risk
789,Francis Elementary School,Georgia,Charter,Elementary,5292.17,40.0,21.1,71.4,16.2,68.6,8.76,31.400000000000006,21.1,43.800000000000004,31.240000000000002,12.46158472392904,High Risk
790,Johnson Middle School,Michigan,Private,Elementary,13184.84,47.0,14.6,49.7,60.0,73.5,6.27,26.5,14.6,54.85,40.730000000000004,35.226702381319406,High Risk
791,Davis High School,Pennsylvania,Charter,High,24807.06,57.6,17.6,25.4,56.7,59.4,1.99,40.6,17.6,41.05,55.61,58.87669157824651,Medium Risk
792,Garcia Middle School,Pennsylvania,Charter,Middle,18513.04,42.9,24.2,19.4,64.2,54.2,6.95,45.8,24.2,41.8,35.949999999999996,25.630236238314296,High Risk
793,Mcbride Middle School,Ohio,Public,High,10827.48,48.3,10.9,50.1,70.8,73.5,4.75,26.5,10.9,60.45,43.55,36.13456021494705,High Risk
794,Peterson Middle School,North Carolina,Public,Elementary,10617.23,46.2,19.6,62.3,93.4,97.5,5.04,2.5,19.6,77.85,41.160000000000004,34.07709643842299,High Risk
795,Walker Elementary School,Georgia,Public,Elementary,14245.78,40.0,21.6,78.9,27.5,68.7,7.09,31.299999999999997,21.6,53.2,32.91,22.02983239120302,High Risk
796,Robles Middle School,Georgia,Public,Elementary,22130.92,50.3,25.6,32.1,13.9,50.7,6.47,49.3,25.6,23.0,43.83,39.67755458696,High Risk
797,Kelly Middle School,California,Public,Middle,10080.15,51.9,16.8,60.6,40.2,95.4,2.88,4.599999999999994,16.8,50.400000000000006,49.019999999999996,46.09607353783762,Medium Risk
798,Jones High School,Pennsylvania,Public,High,12233.55,40.0,22.2,91.2,39.4,56.6,11.69,43.4,22.2,65.3,28.310000000000002,11.410502587907072,High Risk
799,Reeves High School,California,Charter,Elementary,9228.96,57.3,13.2,32.4,33.5,91.0,0.5,9.0,13.2,32.95,56.8,55.762408649339484,Medium Risk
800,Wilson Middle School,Illinois,Private,Middle,6616.41,40.0,20.3,60.9,77.1,78.7,7.07,21.299999999999997,20.3,69.0,32.93,15.233690791621047,High Risk
801,Coleman Elementary School,California,Charter,Elementary,8097.28,40.0,24.3,73.5,39.1,65.9,9.88,34.099999999999994,24.3,56.3,30.119999999999997,10.689922645314127,High Risk
802,Donaldson Elementary School,Michigan,Charter,High,17521.06,40.6,20.6,66.7,8.4,60.3,9.06,39.7,20.6,37.550000000000004,31.54,25.50487998978102,High Risk
803,Patton High School,Florida,Public,Elementary,21347.79,62.9,14.6,33.3,71.4,78.1,1.54,21.900000000000006,14.6,52.35,61.36,68.22111553138255,Medium Risk
804,Cross Middle School,North Carolina,Private,High,12504.64,46.8,29.1,55.6,18.0,94.3,5.02,5.700000000000003,29.1,36.8,41.78,36.08589749755754,High Risk
805,Oliver Elementary School,Texas,Charter,High,8727.32,43.6,13.7,75.8,18.3,68.7,7.05,31.299999999999997,13.7,47.05,36.550000000000004,25.483053913822083,High Risk
806,Wilkinson Elementary School,Pennsylvania,Charter,High,5028.53,40.0,26.1,11.9,63.4,64.2,3.71,35.8,26.1,37.65,36.29,10.856348506850656,High Risk
807,Reynolds High School,New York,Private,Middle,20641.87,58.8,14.0,51.6,88.2,86.2,3.76,13.799999999999997,14.0,69.9,55.04,62.11400681576341,Medium Risk
808,Bonilla High School,California,Private,Middle,7479.13,40.0,13.0,70.2,30.8,89.6,4.87,10.400000000000006,13.0,50.5,35.13,27.78851332411071,High Risk
809,Guzman Middle School,North Carolina,Private,Elementary,24000.94,56.5,24.6,54.9,41.5,82.5,5.29,17.5,24.6,48.2,51.21,58.09176322431654,Medium Risk
810,Davis High School,Michigan,Charter,Middle,20185.79,53.4,13.6,57.6,68.6,65.0,7.01,35.0,13.6,63.099999999999994,46.39,47.32897425670446,Medium Risk
811,Stephens High School,Georgia,Public,Middle,15817.99,53.4,13.6,28.8,91.1,75.2,0.64,24.799999999999997,13.6,59.949999999999996,52.76,49.105069136506295,Medium Risk
812,Jones Elementary School,Michigan,Public,Middle,7174.01,40.0,22.9,63.1,46.2,98.5,3.33,1.5,22.9,54.650000000000006,36.67,24.914279459484867,High Risk
813,Foster High School,Michigan,Private,Middle,23419.35,58.4,19.0,37.0,11.2,56.6,4.81,43.4,19.0,24.1,53.589999999999996,57.54731029198491,Medium Risk
814,Johnson Middle School,Illinois,Private,High,12704.62,40.0,21.0,63.7,32.6,53.2,9.62,46.8,21.0,48.150000000000006,30.380000000000003,14.774743434455932,High Risk
815,English Middle School,Illinois,Private,High,8405.16,40.0,22.6,88.7,94.9,91.6,9.56,8.400000000000006,22.6,91.80000000000001,30.439999999999998,16.177717694026583,High Risk
816,Hansen High School,Michigan,Private,Elementary,16344.78,40.8,14.0,87.3,74.8,57.4,9.91,42.6,14.0,81.05,30.889999999999997,20.793089610237924,High Risk
